DatosMinDatos_Sexo,DatosMinDatos_Zona,DatosMinDatos_Departamento,DatosMinDatos_Etario,DatosMinDatos_Grupo,DatosMinDatos_No_carente,DatosMinDatos_Valor,DatosMinDatos_Total,DatosMinDatos_Proporción,DatosMinDatos_Variable,DatosMinDatos_ID,DatosMinDatos_Nombre_dpto
Mujer,Urbano,50,Mayor,Venezolana,4047,1382,5429,0.254549969128025,Sin empleo,7223,Meta
Mujer,Urbano,50,Mayor,Venezolana,6374,541,6915,0.0782035679954347,Sin combustible adecuado para cocinar,361,Meta
Mujer,Urbano,50,Mayor,Venezolana,6528,386,6915,0.0558645553541986,Sin espacio exclusivo para la cocina,3533,Meta
Mujer,Urbano,50,Mayor,Venezolana,6714,201,6915,0.0290588815128701,Sin acueducto,1963,Meta
Mujer,Urbano,50,Mayor,Venezolana,6726,188,6915,0.027241999024983,Sin alcantarillado,2999,Meta
Mujer,Urbano,50,Mayor,Venezolana,6752,163,6915,0.0235596986789546,Sin sanitario,5135,Meta
Mujer,Urbano,50,Mayor,Venezolana,6860,55,6915,0.00789541951691391,Sin paredes duraderas,6737,Meta
Mujer,Urbano,50,Mayor,Venezolana,6915,0,6915,0,Sin electricidad,5669,Meta
Mujer,Urbano,50,Mayor,Venezolana,6915,0,6915,0,Sin pisos duraderos,6203,Meta
Mujer,Urbano,50,Mayor,Venezolana,6915,0,6915,0,Sin recogida de basuras,1429,Meta
Mujer,Urbano,50,Menor,Colombiana,1470,254,1724,0.147390271307509,Sin empleo,7219,Meta
Mujer,Urbano,50,Menor,Colombiana,18016,82735,100751,0.821186666944579,Sin suministro continuo de agua,2474,Meta
Mujer,Urbano,50,Menor,Colombiana,54547,52200,106746,0.489006811490068,Sin internet,4062,Meta
Mujer,Urbano,50,Menor,Colombiana,81021,25725,106746,0.240996439214173,Hacinamiento,890,Meta
Mujer,Urbano,50,Menor,Colombiana,100019,6727,106746,0.06301740297772,Sin refrigerador,4596,Meta
Mujer,Urbano,50,Menor,Colombiana,100751,5995,106746,0.0561613773243238,Sin acueducto,1958,Meta
Mujer,Urbano,50,Menor,Colombiana,101852,4894,106746,0.0458452158907913,Sin alcantarillado,2994,Meta
Mujer,Urbano,50,Menor,Colombiana,103503,3244,106746,0.0303858220581361,Sin espacio exclusivo para la cocina,3528,Meta
Mujer,Urbano,50,Menor,Colombiana,103877,2869,106746,0.0268740872031859,Sin sanitario,5130,Meta
Mujer,Urbano,50,Menor,Colombiana,105267,1479,106746,0.0138599817698258,Sin pisos duraderos,6198,Meta
Mujer,Urbano,50,Menor,Colombiana,105491,1255,106746,0.0117585092101725,Sin paredes duraderas,6732,Meta
Mujer,Urbano,50,Menor,Colombiana,105572,1174,106746,0.0109988280602289,Sin combustible adecuado para cocinar,356,Meta
Mujer,Urbano,50,Menor,Colombiana,106051,695,106746,0.00651436989267055,Sin recogida de basuras,1424,Meta
Mujer,Urbano,50,Menor,Colombiana,106640,106,106746,0.000991058970772703,Sin electricidad,5664,Meta
Mujer,Urbano,50,Menor,Retornada,25,70,95,0.738383788800123,Sin suministro continuo de agua,2475,Meta
Mujer,Urbano,50,Menor,Retornada,44,51,95,0.537638838007975,Sin internet,4063,Meta
Mujer,Urbano,50,Menor,Retornada,95,0,95,0,Hacinamiento,891,Meta
Mujer,Urbano,50,Menor,Retornada,95,0,95,0,Sin acueducto,1959,Meta
Mujer,Urbano,50,Menor,Retornada,95,0,95,0,Sin alcantarillado,2995,Meta
Mujer,Urbano,50,Menor,Retornada,95,0,95,0,Sin combustible adecuado para cocinar,357,Meta
Mujer,Urbano,50,Menor,Retornada,95,0,95,0,Sin electricidad,5665,Meta
Mujer,Urbano,50,Menor,Retornada,95,0,95,0,Sin espacio exclusivo para la cocina,3529,Meta
Mujer,Urbano,50,Menor,Retornada,95,0,95,0,Sin paredes duraderas,6733,Meta
Mujer,Urbano,50,Menor,Retornada,95,0,95,0,Sin pisos duraderos,6199,Meta
Mujer,Urbano,50,Menor,Retornada,95,0,95,0,Sin recogida de basuras,1425,Meta
Mujer,Urbano,50,Menor,Retornada,95,0,95,0,Sin refrigerador,4597,Meta
Mujer,Urbano,50,Menor,Retornada,95,0,95,0,Sin sanitario,5131,Meta
Mujer,Urbano,50,Menor,Venezolana,80,84,164,0.512577746512394,Sin empleo,7220,Meta
Mujer,Urbano,50,Menor,Venezolana,580,3115,3696,0.84296806005249,Sin suministro continuo de agua,2476,Meta
Mujer,Urbano,50,Menor,Venezolana,831,3042,3873,0.785465938811971,Sin internet,4064,Meta
Mujer,Urbano,50,Menor,Venezolana,1036,2837,3873,0.732533281897029,Hacinamiento,892,Meta
Mujer,Urbano,50,Menor,Venezolana,2051,1821,3873,0.470302893214668,Sin refrigerador,4598,Meta
Mujer,Urbano,50,Menor,Venezolana,3467,406,3873,0.104783896511808,Sin combustible adecuado para cocinar,358,Meta
Mujer,Urbano,50,Menor,Venezolana,3696,177,3873,0.0456861982606163,Sin acueducto,1960,Meta
Mujer,Urbano,50,Menor,Venezolana,3773,99,3873,0.0256812795348836,Sin espacio exclusivo para la cocina,3530,Meta
Mujer,Urbano,50,Menor,Venezolana,3780,93,3873,0.0238954874713092,Sin alcantarillado,2996,Meta
Mujer,Urbano,50,Menor,Venezolana,3780,93,3873,0.0238954874713092,Sin sanitario,5132,Meta
Mujer,Urbano,50,Menor,Venezolana,3873,0,3873,0,Sin electricidad,5666,Meta
Mujer,Urbano,50,Menor,Venezolana,3873,0,3873,0,Sin paredes duraderas,6734,Meta
Mujer,Urbano,50,Menor,Venezolana,3873,0,3873,0,Sin pisos duraderos,6200,Meta
Mujer,Urbano,50,Menor,Venezolana,3873,0,3873,0,Sin recogida de basuras,1426,Meta
Mujer,Urbano,52,Mayor,Colombiana,146333,234041,380373,0.615291552984515,Sin internet,4070,Nariño
Mujer,Urbano,52,Mayor,Colombiana,219290,30766,250056,0.123035470840343,Sin empleo,7225,Nariño
Mujer,Urbano,52,Mayor,Colombiana,284266,80313,364579,0.220289775091455,Sin suministro continuo de agua,2482,Nariño
Mujer,Urbano,52,Mayor,Colombiana,291330,89044,380373,0.234095759587816,Sin refrigerador,4604,Nariño
Mujer,Urbano,52,Mayor,Colombiana,317578,62796,380373,0.165089830151109,Hacinamiento,898,Nariño
Mujer,Urbano,52,Mayor,Colombiana,318866,61508,380373,0.161703131712154,Sin alcantarillado,3002,Nariño
Mujer,Urbano,52,Mayor,Colombiana,353251,27122,380373,0.0713043288515969,Sin paredes duraderas,6740,Nariño
Mujer,Urbano,52,Mayor,Colombiana,357608,22765,380373,0.0598494269052463,Sin sanitario,5138,Nariño
Mujer,Urbano,52,Mayor,Colombiana,362652,17721,380373,0.0465885337933725,Sin combustible adecuado para cocinar,364,Nariño
Mujer,Urbano,52,Mayor,Colombiana,363823,16551,380373,0.0435115599566111,Sin espacio exclusivo para la cocina,3536,Nariño
Mujer,Urbano,52,Mayor,Colombiana,364579,15794,380373,0.0415223830057517,Sin acueducto,1966,Nariño
Mujer,Urbano,52,Mayor,Colombiana,377484,2890,380373,0.00759721368528924,Sin pisos duraderos,6206,Nariño
Mujer,Urbano,52,Mayor,Colombiana,380373,0,380373,0,Sin electricidad,5672,Nariño
Mujer,Urbano,52,Mayor,Colombiana,380373,0,380373,0,Sin recogida de basuras,1432,Nariño
Mujer,Urbano,52,Mayor,Retornada,29,0,29,0,Sin empleo,7226,Nariño
Mujer,Urbano,52,Mayor,Retornada,75,192,267,0.720376167791561,Sin refrigerador,4605,Nariño
Mujer,Urbano,52,Mayor,Retornada,87,179,267,0.672430446150927,Hacinamiento,899,Nariño
Mujer,Urbano,52,Mayor,Retornada,98,168,267,0.631596489820464,Sin internet,4071,Nariño
Mujer,Urbano,52,Mayor,Retornada,255,12,267,0.0440550926922249,Sin espacio exclusivo para la cocina,3537,Nariño
Mujer,Urbano,52,Mayor,Retornada,267,0,267,0,Sin acueducto,1967,Nariño
Mujer,Urbano,52,Mayor,Retornada,267,0,267,0,Sin alcantarillado,3003,Nariño
Mujer,Urbano,52,Mayor,Retornada,267,0,267,0,Sin combustible adecuado para cocinar,365,Nariño
Mujer,Urbano,52,Mayor,Retornada,267,0,267,0,Sin electricidad,5673,Nariño
Mujer,Urbano,52,Mayor,Retornada,267,0,267,0,Sin paredes duraderas,6741,Nariño
Mujer,Urbano,52,Mayor,Retornada,267,0,267,0,Sin pisos duraderos,6207,Nariño
Mujer,Urbano,52,Mayor,Retornada,267,0,267,0,Sin recogida de basuras,1433,Nariño
Mujer,Urbano,52,Mayor,Retornada,267,0,267,0,Sin sanitario,5139,Nariño
Mujer,Urbano,52,Mayor,Retornada,267,0,267,0,Sin suministro continuo de agua,2483,Nariño
Mujer,Urbano,52,Mayor,Venezolana,476,1259,1735,0.725511690850659,Sin refrigerador,4606,Nariño
Mujer,Urbano,52,Mayor,Venezolana,789,946,1735,0.545101266143795,Sin internet,4072,Nariño
Mujer,Urbano,52,Mayor,Venezolana,932,803,1735,0.462894546037191,Hacinamiento,900,Nariño
Mujer,Urbano,52,Mayor,Venezolana,1337,273,1610,0.169514064939566,Sin empleo,7227,Nariño
Mujer,Urbano,52,Mayor,Venezolana,1477,258,1735,0.148837196086297,Sin espacio exclusivo para la cocina,3538,Nariño
Mujer,Urbano,52,Mayor,Venezolana,1614,121,1735,0.0698115884894342,Sin combustible adecuado para cocinar,366,Nariño
Mujer,Urbano,52,Mayor,Venezolana,1658,41,1699,0.0239696760067423,Sin suministro continuo de agua,2484,Nariño
Mujer,Urbano,52,Mayor,Venezolana,1682,53,1735,0.0305034737111477,Sin paredes duraderas,6742,Nariño
Mujer,Urbano,52,Mayor,Venezolana,1699,37,1735,0.0210422470594202,Sin acueducto,1968,Nariño
Mujer,Urbano,52,Mayor,Venezolana,1699,37,1735,0.0210422470594202,Sin alcantarillado,3004,Nariño
Mujer,Urbano,52,Mayor,Venezolana,1735,0,1735,0,Sin electricidad,5674,Nariño
Mujer,Urbano,52,Mayor,Venezolana,1735,0,1735,0,Sin pisos duraderos,6208,Nariño
Mujer,Urbano,52,Mayor,Venezolana,1735,0,1735,0,Sin recogida de basuras,1434,Nariño
Mujer,Urbano,52,Mayor,Venezolana,1735,0,1735,0,Sin sanitario,5140,Nariño
Mujer,Urbano,52,Menor,Colombiana,3248,436,3684,0.118365500776699,Sin empleo,7224,Nariño
Mujer,Urbano,52,Menor,Colombiana,47403,95435,142839,0.668134103806674,Sin internet,4068,Nariño
Mujer,Urbano,52,Menor,Colombiana,95298,37711,133008,0.283521692647521,Sin suministro continuo de agua,2480,Nariño
Mujer,Urbano,52,Menor,Colombiana,102292,40546,142839,0.283861925277901,Hacinamiento,896,Nariño
Mujer,Urbano,52,Menor,Colombiana,109817,33022,142839,0.231183657638761,Sin refrigerador,4602,Nariño
Mujer,Urbano,52,Menor,Colombiana,111259,31579,142839,0.221083796676809,Sin alcantarillado,3000,Nariño
Mujer,Urbano,52,Menor,Colombiana,129907,12931,142839,0.0905307808953602,Sin sanitario,5136,Nariño
Mujer,Urbano,52,Menor,Colombiana,133008,9830,142839,0.068821642049138,Sin acueducto,1964,Nariño
Mujer,Urbano,52,Menor,Colombiana,133604,9235,142839,0.0646519638249045,Sin paredes duraderas,6738,Nariño
Mujer,Urbano,52,Menor,Colombiana,137557,5282,142839,0.0369772883520281,Sin espacio exclusivo para la cocina,3534,Nariño
Mujer,Urbano,52,Menor,Colombiana,140044,2795,142839,0.0195674068494091,Sin combustible adecuado para cocinar,362,Nariño
Mujer,Urbano,52,Menor,Colombiana,141986,852,142839,0.00596746537700594,Sin pisos duraderos,6204,Nariño
Mujer,Urbano,52,Menor,Colombiana,142839,0,142839,0,Sin electricidad,5670,Nariño
Mujer,Urbano,52,Menor,Colombiana,142839,0,142839,0,Sin recogida de basuras,1430,Nariño
Mujer,Urbano,52,Menor,Venezolana,265,385,650,0.591942676727588,Sin internet,4069,Nariño
Mujer,Urbano,52,Menor,Venezolana,274,376,650,0.578613917155595,Sin refrigerador,4603,Nariño
Mujer,Urbano,52,Menor,Venezolana,310,340,650,0.523490654912937,Hacinamiento,897,Nariño
Mujer,Urbano,52,Menor,Venezolana,561,90,650,0.13791191574231,Sin espacio exclusivo para la cocina,3535,Nariño
Mujer,Urbano,52,Menor,Venezolana,578,72,650,0.11052098707733,Sin paredes duraderas,6739,Nariño
Mujer,Urbano,52,Menor,Venezolana,591,41,632,0.0644247741958761,Sin suministro continuo de agua,2481,Nariño
Mujer,Urbano,52,Menor,Venezolana,609,41,650,0.0626160405587474,Sin combustible adecuado para cocinar,363,Nariño
Mujer,Urbano,52,Menor,Venezolana,632,18,650,0.0280751196006088,Sin acueducto,1965,Nariño
Mujer,Urbano,52,Menor,Venezolana,632,18,650,0.0280751196006088,Sin alcantarillado,3001,Nariño
Mujer,Urbano,52,Menor,Venezolana,650,0,650,0,Sin electricidad,5671,Nariño
Mujer,Urbano,52,Menor,Venezolana,650,0,650,0,Sin pisos duraderos,6205,Nariño
Mujer,Urbano,52,Menor,Venezolana,650,0,650,0,Sin recogida de basuras,1431,Nariño
Mujer,Urbano,52,Menor,Venezolana,650,0,650,0,Sin sanitario,5137,Nariño
Mujer,Urbano,54,Mayor,Colombiana,51724,346520,398244,0.870120830445656,Sin suministro continuo de agua,2488,Norte de Santander
Mujer,Urbano,54,Mayor,Colombiana,167844,232053,399897,0.580281672530677,Sin internet,4076,Norte de Santander
Mujer,Urbano,54,Mayor,Colombiana,175819,33512,209331,0.160092972240654,Sin empleo,7231,Norte de Santander
Mujer,Urbano,54,Mayor,Colombiana,311861,88036,399897,0.220146237656196,Hacinamiento,904,Norte de Santander
Mujer,Urbano,54,Mayor,Colombiana,367139,32758,399897,0.0819158433296574,Sin refrigerador,4610,Norte de Santander
Mujer,Urbano,54,Mayor,Colombiana,371607,28290,399897,0.0707425662107993,Sin espacio exclusivo para la cocina,3542,Norte de Santander
Mujer,Urbano,54,Mayor,Colombiana,379330,20567,399897,0.0514307684228689,Sin paredes duraderas,6746,Norte de Santander
Mujer,Urbano,54,Mayor,Colombiana,387092,12805,399897,0.0320207703483647,Sin combustible adecuado para cocinar,370,Norte de Santander
Mujer,Urbano,54,Mayor,Colombiana,388915,10982,399897,0.0274626716379468,Sin alcantarillado,3008,Norte de Santander
Mujer,Urbano,54,Mayor,Colombiana,390774,9123,399897,0.0228124367024509,Sin sanitario,5144,Norte de Santander
Mujer,Urbano,54,Mayor,Colombiana,394291,5606,399897,0.0140176895550604,Sin pisos duraderos,6212,Norte de Santander
Mujer,Urbano,54,Mayor,Colombiana,398244,1653,399897,0.00413353438510416,Sin acueducto,1972,Norte de Santander
Mujer,Urbano,54,Mayor,Colombiana,399464,433,399897,0.00108344143616981,Sin electricidad,5678,Norte de Santander
Mujer,Urbano,54,Mayor,Colombiana,399668,229,399897,0.000573774741996064,Sin recogida de basuras,1438,Norte de Santander
Mujer,Urbano,54,Mayor,Retornada,1743,13861,15604,0.888272391758933,Sin suministro continuo de agua,2489,Norte de Santander
Mujer,Urbano,54,Mayor,Retornada,4524,11320,15844,0.714482094382005,Sin internet,4077,Norte de Santander
Mujer,Urbano,54,Mayor,Retornada,8023,1836,9858,0.186206954615778,Sin empleo,7232,Norte de Santander
Mujer,Urbano,54,Mayor,Retornada,9136,6708,15844,0.423398618144132,Hacinamiento,905,Norte de Santander
Mujer,Urbano,54,Mayor,Retornada,12933,2911,15844,0.183710965285715,Sin refrigerador,4611,Norte de Santander
Mujer,Urbano,54,Mayor,Retornada,13568,2275,15844,0.143619725181474,Sin espacio exclusivo para la cocina,3543,Norte de Santander
Mujer,Urbano,54,Mayor,Retornada,15183,661,15844,0.0417049288969705,Sin paredes duraderas,6747,Norte de Santander
Mujer,Urbano,54,Mayor,Retornada,15427,417,15844,0.026292711836914,Sin pisos duraderos,6213,Norte de Santander
Mujer,Urbano,54,Mayor,Retornada,15519,325,15844,0.0204909930692613,Sin combustible adecuado para cocinar,371,Norte de Santander
Mujer,Urbano,54,Mayor,Retornada,15604,240,15844,0.0151236159508606,Sin acueducto,1973,Norte de Santander
Mujer,Urbano,54,Mayor,Retornada,15699,144,15844,0.00911484917548762,Sin alcantarillado,3009,Norte de Santander
Mujer,Urbano,54,Mayor,Retornada,15738,106,15844,0.00669706278311351,Sin sanitario,5145,Norte de Santander
Mujer,Urbano,54,Mayor,Retornada,15773,71,15844,0.00445414086548081,Sin electricidad,5679,Norte de Santander
Mujer,Urbano,54,Mayor,Retornada,15844,0,15844,0,Sin recogida de basuras,1439,Norte de Santander
Mujer,Urbano,54,Mayor,Venezolana,3468,38687,42155,0.917739191781605,Sin suministro continuo de agua,2490,Norte de Santander
Mujer,Urbano,54,Mayor,Venezolana,8634,34059,42693,0.797763667775979,Sin internet,4078,Norte de Santander
Mujer,Urbano,54,Mayor,Venezolana,17017,25676,42693,0.601413764091263,Hacinamiento,906,Norte de Santander
Mujer,Urbano,54,Mayor,Venezolana,21489,7012,28501,0.246028844450136,Sin empleo,7233,Norte de Santander
Mujer,Urbano,54,Mayor,Venezolana,21535,21159,42693,0.495597417101397,Sin refrigerador,4612,Norte de Santander
Mujer,Urbano,54,Mayor,Venezolana,34961,7733,42693,0.181118761055645,Sin espacio exclusivo para la cocina,3544,Norte de Santander
Mujer,Urbano,54,Mayor,Venezolana,40424,2270,42693,0.0531589867407208,Sin combustible adecuado para cocinar,372,Norte de Santander
Mujer,Urbano,54,Mayor,Venezolana,41710,983,42693,0.023017211672513,Sin alcantarillado,3010,Norte de Santander
Mujer,Urbano,54,Mayor,Venezolana,41743,950,42693,0.0222554805083348,Sin pisos duraderos,6214,Norte de Santander
Mujer,Urbano,54,Mayor,Venezolana,41967,726,42693,0.0170158479867482,Sin sanitario,5146,Norte de Santander
Mujer,Urbano,54,Mayor,Venezolana,42009,685,42693,0.0160338159872129,Sin paredes duraderas,6748,Norte de Santander
Mujer,Urbano,54,Mayor,Venezolana,42155,538,42693,0.0125999453776159,Sin acueducto,1974,Norte de Santander
Mujer,Urbano,54,Mayor,Venezolana,42551,142,42693,0.00333492794623583,Sin recogida de basuras,1440,Norte de Santander
Mujer,Urbano,54,Mayor,Venezolana,42653,40,42693,0.000930481140755232,Sin electricidad,5680,Norte de Santander
Mujer,Urbano,54,Menor,Colombiana,1280,823,2103,0.391249130591939,Sin empleo,7228,Norte de Santander
Mujer,Urbano,54,Menor,Colombiana,19061,132628,151690,0.874339523382273,Sin suministro continuo de agua,2485,Norte de Santander
Mujer,Urbano,54,Menor,Colombiana,57263,95443,152706,0.625012458588699,Sin internet,4073,Norte de Santander
Mujer,Urbano,54,Menor,Colombiana,95793,56913,152706,0.372697322107397,Hacinamiento,901,Norte de Santander
Mujer,Urbano,54,Menor,Colombiana,136132,16574,152706,0.108536114190742,Sin refrigerador,4607,Norte de Santander
Mujer,Urbano,54,Menor,Colombiana,141641,11065,152706,0.072461836772515,Sin espacio exclusivo para la cocina,3539,Norte de Santander
Mujer,Urbano,54,Menor,Colombiana,144184,8522,152706,0.0558079157386846,Sin paredes duraderas,6743,Norte de Santander
Mujer,Urbano,54,Menor,Colombiana,146179,6527,152706,0.0427430439819287,Sin alcantarillado,3005,Norte de Santander
Mujer,Urbano,54,Menor,Colombiana,147396,5310,152706,0.0347743931308483,Sin combustible adecuado para cocinar,367,Norte de Santander
Mujer,Urbano,54,Menor,Colombiana,147973,4733,152706,0.0309935961871807,Sin sanitario,5141,Norte de Santander
Mujer,Urbano,54,Menor,Colombiana,149760,2946,152706,0.0192920443807345,Sin pisos duraderos,6209,Norte de Santander
Mujer,Urbano,54,Menor,Colombiana,151690,1016,152706,0.00665510631874734,Sin acueducto,1969,Norte de Santander
Mujer,Urbano,54,Menor,Colombiana,152454,252,152706,0.00165262610678435,Sin electricidad,5675,Norte de Santander
Mujer,Urbano,54,Menor,Colombiana,152538,168,152706,0.00110301442183963,Sin recogida de basuras,1435,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,27,0,27,0,Sin empleo,7229,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,198,1774,1971,0.899706564732784,Sin suministro continuo de agua,2486,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,451,1647,2098,0.785055126292358,Sin internet,4074,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,997,1100,2098,0.524534417587027,Hacinamiento,902,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,1765,333,2098,0.158896965074765,Sin refrigerador,4608,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,1828,270,2098,0.128712036264663,Sin espacio exclusivo para la cocina,3540,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,1971,126,2098,0.0602675901254105,Sin acueducto,1970,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,1985,113,2098,0.0540578766486646,Sin combustible adecuado para cocinar,368,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,2000,98,2098,0.0467076261612748,Sin alcantarillado,3006,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,2031,67,2098,0.0318196567059597,Sin paredes duraderas,6744,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,2031,67,2098,0.0318196567059597,Sin pisos duraderos,6210,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,2038,60,2098,0.0284479343727805,Sin sanitario,5142,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,2063,35,2098,0.016819359743745,Sin electricidad,5676,Norte de Santander
Mujer,Urbano,54,Menor,Retornada,2098,0,2098,0,Sin recogida de basuras,1436,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,461,546,1007,0.542399338229745,Sin empleo,7230,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,2301,29428,31729,0.927485744686484,Sin suministro continuo de agua,2487,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,5548,27042,32590,0.829755008784973,Sin internet,4075,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,9226,23364,32590,0.716903847652666,Hacinamiento,903,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,16183,16407,32590,0.503436664422607,Sin refrigerador,4609,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,27104,5485,32590,0.168318587383637,Sin espacio exclusivo para la cocina,3541,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,31197,1393,32590,0.0427328355488568,Sin pisos duraderos,6211,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,31222,1368,32590,0.0419684538753608,Sin combustible adecuado para cocinar,369,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,31729,861,32590,0.0264260058533759,Sin acueducto,1971,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,31996,594,32590,0.018224087396831,Sin alcantarillado,3007,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,32040,550,32590,0.016878206147088,Sin sanitario,5143,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,32203,387,32590,0.0118788456121466,Sin paredes duraderas,6745,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,32447,142,32590,0.00436881297610843,Sin recogida de basuras,1437,Norte de Santander
Mujer,Urbano,54,Menor,Venezolana,32590,0,32590,0,Sin electricidad,5677,Norte de Santander
Mujer,Urbano,63,Mayor,Colombiana,118739,29367,148107,0.198285872086899,Sin empleo,7236,Quindio
Mujer,Urbano,63,Mayor,Colombiana,132348,116060,248409,0.467214795617062,Sin internet,4082,Quindio
Mujer,Urbano,63,Mayor,Colombiana,213357,35051,248409,0.141103906586203,Hacinamiento,910,Quindio
Mujer,Urbano,63,Mayor,Colombiana,226898,21510,248409,0.086592860878061,Sin espacio exclusivo para la cocina,3548,Quindio
